symbol,timestamp,open,high,low,close,volume,trade_count,vwap
MSFT,2026-06-16 08:35:00+00:00,399.5094,399.82,399.5094,399.68,2161.0,104.0,399.695159
MSFT,2026-06-16 08:40:00+00:00,399.68,399.78,399.6,399.76,792.0,86.0,399.742769
MSFT,2026-06-16 08:45:00+00:00,399.62,399.68,399.51,399.61,665.0,38.0,399.568468
MSFT,2026-06-16 08:50:00+00:00,399.68,399.85,399.51,399.76,3089.0,160.0,399.642239
MSFT,2026-06-16 08:55:00+00:00,399.69,399.76,399.53,399.55,1277.0,102.0,399.629329
MSFT,2026-06-16 09:00:00+00:00,399.54,399.7,399.52,399.6,1193.0,106.0,399.633151
MSFT,2026-06-16 09:05:00+00:00,399.56,400.0,399.54,399.99,5205.0,246.0,399.810645
MSFT,2026-06-16 09:10:00+00:00,400.0,400.0,399.84,399.97,1193.0,82.0,399.962859
MSFT,2026-06-16 09:15:00+00:00,399.83,399.95,399.6,399.6,2548.0,218.0,399.781984
MSFT,2026-06-16 09:20:00+00:00,399.74,399.74,399.55,399.55,1129.0,59.0,399.592806
MSFT,2026-06-16 09:25:00+00:00,399.89,399.89,399.53,399.57,977.0,104.0,399.699174
MSFT,2026-06-16 09:30:00+00:00,399.53,399.73,399.53,399.73,350.0,30.0,399.635714
MSFT,2026-06-16 09:35:00+00:00,399.73,399.74,399.54,399.6,886.0,91.0,399.631912
MSFT,2026-06-16 09:40:00+00:00,399.53,399.53,399.1,399.1,4161.0,332.0,399.270808
MSFT,2026-06-16 09:45:00+00:00,399.19,399.36,399.1163,399.36,1315.0,63.0,399.260809
MSFT,2026-06-16 09:50:00+00:00,399.2151,399.45,399.2151,399.45,1031.0,61.0,399.321363
MSFT,2026-06-16 09:55:00+00:00,399.18,399.41,399.12,399.4,1253.0,64.0,399.320937
MSFT,2026-06-16 10:00:00+00:00,399.3,399.36,399.3,399.3,768.0,34.0,399.322326
MSFT,2026-06-16 10:05:00+00:00,399.33,399.44,399.3,399.44,1445.0,57.0,399.342845
MSFT,2026-06-16 10:10:00+00:00,399.42,399.44,399.28,399.28,1411.0,72.0,399.38423
